 -798000.0   -92.370
 -797900.0   -92.438
 -797800.0   -92.506
 -797700.0   -92.574
 -797600.0   -92.642
 -797500.0   -92.710
 -797400.0   -92.778
 -797300.0   -92.846
 -797200.0   -92.914
 -797100.0   -92.982
 -797000.0   -93.050
 -796900.0   -93.312
 -796800.0   -93.574
 -796700.0   -93.836
 -796600.0   -94.098
 -796500.0   -94.360
 -796400.0   -94.622
 -796300.0   -94.884
 -796200.0   -95.146
 -796100.0   -95.408
 -796000.0   -95.670
 -795900.0   -95.422
 -795800.0   -95.174
 -795700.0   -94.926
 -795600.0   -94.678
 -795500.0   -94.430
 -795400.0   -94.182
 -795300.0   -93.934
 -795200.0   -93.686
 -795100.0   -93.438
 -795000.0   -93.190
 -794900.0   -92.687
 -794800.0   -92.184
 -794700.0   -91.681
 -794600.0   -91.178
 -794500.0   -90.675
 -794400.0   -90.172
 -794300.0   -89.669
 -794200.0   -89.166
 -794100.0   -88.663
 -794000.0   -88.160
 -793900.0   -88.005
 -793800.0   -87.850
 -793700.0   -87.695
 -793600.0   -87.540
 -793500.0   -87.385
 -793400.0   -87.230
 -793300.0   -87.075
 -793200.0   -86.920
 -793100.0   -86.765
 -793000.0   -86.610
 -792900.0   -86.697
 -792800.0   -86.784
 -792700.0   -86.871
 -792600.0   -86.958
 -792500.0   -87.045
 -792400.0   -87.132
 -792300.0   -87.219
 -792200.0   -87.306
 -792100.0   -87.393
 -792000.0   -87.480
 -791900.0   -87.379
 -791800.0   -87.278
 -791700.0   -87.177
 -791600.0   -87.076
 -791500.0   -86.975
 -791400.0   -86.874
 -791300.0   -86.773
 -791200.0   -86.672
 -791100.0   -86.571
 -791000.0   -86.470
 -790900.0   -85.807
 -790800.0   -85.144
 -790700.0   -84.481
 -790600.0   -83.818
 -790500.0   -83.155
 -790400.0   -82.492
 -790300.0   -81.829
 -790200.0   -81.166
 -790100.0   -80.503
 -790000.0   -79.840
 -789900.0   -78.605
 -789800.0   -77.370
 -789700.0   -76.135
 -789600.0   -74.900
 -789500.0   -73.665
 -789400.0   -72.430
 -789300.0   -71.195
 -789200.0   -69.960
 -789100.0   -68.725
 -789000.0   -67.490
 -788900.0   -66.208
 -788800.0   -64.926
 -788700.0   -63.644
 -788600.0   -62.362
 -788500.0   -61.080
 -788400.0   -59.798
 -788300.0   -58.516
 -788200.0   -57.234
 -788100.0   -55.952
 -788000.0   -54.670
 -787900.0   -53.359
 -787800.0   -52.048
 -787700.0   -50.737
 -787600.0   -49.426
 -787500.0   -48.115
 -787400.0   -46.804
 -787300.0   -45.493
 -787200.0   -44.182
 -787100.0   -42.871
 -787000.0   -41.560
 -786900.0   -40.563
 -786800.0   -39.566
 -786700.0   -38.569
 -786600.0   -37.572
 -786500.0   -36.575
 -786400.0   -35.578
 -786300.0   -34.581
 -786200.0   -33.584
 -786100.0   -32.587
 -786000.0   -31.590
 -785900.0   -31.056
 -785800.0   -30.522
 -785700.0   -29.988
 -785600.0   -29.454
 -785500.0   -28.920
 -785400.0   -28.386
 -785300.0   -27.852
 -785200.0   -27.318
 -785100.0   -26.784
 -785000.0   -26.250
 -784900.0   -25.899
 -784800.0   -25.548
 -784700.0   -25.197
 -784600.0   -24.846
 -784500.0   -24.495
 -784400.0   -24.144
 -784300.0   -23.793
 -784200.0   -23.442
 -784100.0   -23.091
 -784000.0   -22.740
 -783900.0   -22.802
 -783800.0   -22.864
 -783700.0   -22.926
 -783600.0   -22.988
 -783500.0   -23.050
 -783400.0   -23.112
 -783300.0   -23.174
 -783200.0   -23.236
 -783100.0   -23.298
 -783000.0   -23.360
 -782900.0   -23.110
 -782800.0   -22.860
 -782700.0   -22.610
 -782600.0   -22.360
 -782500.0   -22.110
 -782400.0   -21.860
 -782300.0   -21.610
 -782200.0   -21.360
 -782100.0   -21.110
 -782000.0   -20.860
 -781900.0   -20.304
 -781800.0   -19.748
 -781700.0   -19.192
 -781600.0   -18.636
 -781500.0   -18.080
 -781400.0   -17.524
 -781300.0   -16.968
 -781200.0   -16.412
 -781100.0   -15.856
 -781000.0   -15.300
 -780900.0   -15.071
 -780800.0   -14.842
 -780700.0   -14.613
 -780600.0   -14.384
 -780500.0   -14.155
 -780400.0   -13.926
 -780300.0   -13.697
 -780200.0   -13.468
 -780100.0   -13.239
 -780000.0   -13.010
 -779900.0   -13.158
 -779800.0   -13.306
 -779700.0   -13.454
 -779600.0   -13.602
 -779500.0   -13.750
 -779400.0   -13.898
 -779300.0   -14.046
 -779200.0   -14.194
 -779100.0   -14.342
 -779000.0   -14.490
 -778900.0   -14.409
 -778800.0   -14.328
 -778700.0   -14.247
 -778600.0   -14.166
 -778500.0   -14.085
 -778400.0   -14.004
 -778300.0   -13.923
 -778200.0   -13.842
 -778100.0   -13.761
 -778000.0   -13.680
 -777900.0   -13.588
 -777800.0   -13.496
 -777700.0   -13.404
 -777600.0   -13.312
 -777500.0   -13.220
 -777400.0   -13.128
 -777300.0   -13.036
 -777200.0   -12.944
 -777100.0   -12.852
 -777000.0   -12.760
 -776900.0   -12.394
 -776800.0   -12.028
 -776700.0   -11.662
 -776600.0   -11.296
 -776500.0   -10.930
 -776400.0   -10.564
 -776300.0   -10.198
 -776200.0    -9.832
 -776100.0    -9.466
 -776000.0    -9.100
 -775900.0    -9.046
 -775800.0    -8.992
 -775700.0    -8.938
 -775600.0    -8.884
 -775500.0    -8.830
 -775400.0    -8.776
 -775300.0    -8.722
 -775200.0    -8.668
 -775100.0    -8.614
 -775000.0    -8.560
 -774900.0    -8.334
 -774800.0    -8.108
 -774700.0    -7.882
 -774600.0    -7.656
 -774500.0    -7.430
 -774400.0    -7.204
 -774300.0    -6.978
 -774200.0    -6.752
 -774100.0    -6.526
 -774000.0    -6.300
 -773900.0    -6.470
 -773800.0    -6.640
 -773700.0    -6.810
 -773600.0    -6.980
 -773500.0    -7.150
 -773400.0    -7.320
 -773300.0    -7.490
 -773200.0    -7.660
 -773100.0    -7.830
 -773000.0    -8.000
 -772900.0    -8.424
 -772800.0    -8.848
 -772700.0    -9.272
 -772600.0    -9.696
 -772500.0   -10.120
 -772400.0   -10.544
 -772300.0   -10.968
 -772200.0   -11.392
 -772100.0   -11.816
 -772000.0   -12.240
 -771900.0   -12.637
 -771800.0   -13.034
 -771700.0   -13.431
 -771600.0   -13.828
 -771500.0   -14.225
 -771400.0   -14.622
 -771300.0   -15.019
 -771200.0   -15.416
 -771100.0   -15.813
 -771000.0   -16.210
 -770900.0   -16.660
 -770800.0   -17.110
 -770700.0   -17.560
 -770600.0   -18.010
 -770500.0   -18.460
 -770400.0   -18.910
 -770300.0   -19.360
 -770200.0   -19.810
 -770100.0   -20.260
 -770000.0   -20.710
 -769900.0   -21.009
 -769800.0   -21.308
 -769700.0   -21.607
 -769600.0   -21.906
 -769500.0   -22.205
 -769400.0   -22.504
 -769300.0   -22.803
 -769200.0   -23.102
 -769100.0   -23.401
 -769000.0   -23.700
 -768900.0   -24.060
 -768800.0   -24.420
 -768700.0   -24.780
 -768600.0   -25.140
 -768500.0   -25.500
 -768400.0   -25.860
 -768300.0   -26.220
 -768200.0   -26.580
 -768100.0   -26.940
 -768000.0   -27.300
 -767900.0   -27.788
 -767800.0   -28.276
 -767700.0   -28.764
 -767600.0   -29.252
 -767500.0   -29.740
 -767400.0   -30.228
 -767300.0   -30.716
 -767200.0   -31.204
 -767100.0   -31.692
 -767000.0   -32.180
 -766900.0   -32.592
 -766800.0   -33.004
 -766700.0   -33.416
 -766600.0   -33.828
 -766500.0   -34.240
 -766400.0   -34.652
 -766300.0   -35.064
 -766200.0   -35.476
 -766100.0   -35.888
 -766000.0   -36.300
 -765900.0   -36.596
 -765800.0   -36.892
 -765700.0   -37.188
 -765600.0   -37.484
 -765500.0   -37.780
 -765400.0   -38.076
 -765300.0   -38.372
 -765200.0   -38.668
 -765100.0   -38.964
 -765000.0   -39.260
 -764900.0   -39.251
 -764800.0   -39.242
 -764700.0   -39.233
 -764600.0   -39.224
 -764500.0   -39.215
 -764400.0   -39.206
 -764300.0   -39.197
 -764200.0   -39.188
 -764100.0   -39.179
 -764000.0   -39.170
 -763900.0   -39.414
 -763800.0   -39.658
 -763700.0   -39.902
 -763600.0   -40.146
 -763500.0   -40.390
 -763400.0   -40.634
 -763300.0   -40.878
 -763200.0   -41.122
 -763100.0   -41.366
 -763000.0   -41.610
 -762900.0   -42.221
 -762800.0   -42.832
 -762700.0   -43.443
 -762600.0   -44.054
 -762500.0   -44.665
 -762400.0   -45.276
 -762300.0   -45.887
 -762200.0   -46.498
 -762100.0   -47.109
 -762000.0   -47.720
 -761900.0   -47.867
 -761800.0   -48.014
 -761700.0   -48.161
 -761600.0   -48.308
 -761500.0   -48.455
 -761400.0   -48.602
 -761300.0   -48.749
 -761200.0   -48.896
 -761100.0   -49.043
 -761000.0   -49.190
 -760900.0   -49.354
 -760800.0   -49.518
 -760700.0   -49.682
 -760600.0   -49.846
 -760500.0   -50.010
 -760400.0   -50.174
 -760300.0   -50.338
 -760200.0   -50.502
 -760100.0   -50.666
 -760000.0   -50.830
 -759900.0   -51.144
 -759800.0   -51.458
 -759700.0   -51.772
 -759600.0   -52.086
 -759500.0   -52.400
 -759400.0   -52.714
 -759300.0   -53.028
 -759200.0   -53.342
 -759100.0   -53.656
 -759000.0   -53.970
 -758900.0   -54.307
 -758800.0   -54.644
 -758700.0   -54.981
 -758600.0   -55.318
 -758500.0   -55.655
 -758400.0   -55.992
 -758300.0   -56.329
 -758200.0   -56.666
 -758100.0   -57.003
 -758000.0   -57.340
 -757900.0   -57.473
 -757800.0   -57.606
 -757700.0   -57.739
 -757600.0   -57.872
 -757500.0   -58.005
 -757400.0   -58.138
 -757300.0   -58.271
 -757200.0   -58.404
 -757100.0   -58.537
 -757000.0   -58.670
 -756900.0   -58.713
 -756800.0   -58.756
 -756700.0   -58.799
 -756600.0   -58.842
 -756500.0   -58.885
 -756400.0   -58.928
 -756300.0   -58.971
 -756200.0   -59.014
 -756100.0   -59.057
 -756000.0   -59.100
 -755900.0   -59.375
 -755800.0   -59.650
 -755700.0   -59.925
 -755600.0   -60.200
 -755500.0   -60.475
 -755400.0   -60.750
 -755300.0   -61.025
 -755200.0   -61.300
 -755100.0   -61.575
 -755000.0   -61.850
 -754900.0   -62.035
 -754800.0   -62.220
 -754700.0   -62.405
 -754600.0   -62.590
 -754500.0   -62.775
 -754400.0   -62.960
 -754300.0   -63.145
 -754200.0   -63.330
 -754100.0   -63.515
 -754000.0   -63.700
 -753900.0   -63.843
 -753800.0   -63.986
 -753700.0   -64.129
 -753600.0   -64.272
 -753500.0   -64.415
 -753400.0   -64.558
 -753300.0   -64.701
 -753200.0   -64.844
 -753100.0   -64.987
 -753000.0   -65.130
 -752900.0   -65.192
 -752800.0   -65.254
 -752700.0   -65.316
 -752600.0   -65.378
 -752500.0   -65.440
 -752400.0   -65.502
 -752300.0   -65.564
 -752200.0   -65.626
 -752100.0   -65.688
 -752000.0   -65.750
 -751900.0   -66.005
 -751800.0   -66.260
 -751700.0   -66.515
 -751600.0   -66.770
 -751500.0   -67.025
 -751400.0   -67.280
 -751300.0   -67.535
 -751200.0   -67.790
 -751100.0   -68.045
 -751000.0   -68.300
 -750900.0   -68.878
 -750800.0   -69.456
 -750700.0   -70.034
 -750600.0   -70.612
 -750500.0   -71.190
 -750400.0   -71.768
 -750300.0   -72.346
 -750200.0   -72.924
 -750100.0   -73.502
 -750000.0   -74.080
 -749900.0   -74.110
 -749800.0   -74.140
 -749700.0   -74.170
 -749600.0   -74.200
 -749500.0   -74.230
 -749400.0   -74.260
 -749300.0   -74.290
 -749200.0   -74.320
 -749100.0   -74.350
 -749000.0   -74.380
 -748900.0   -74.317
 -748800.0   -74.254
 -748700.0   -74.191
 -748600.0   -74.128
 -748500.0   -74.065
 -748400.0   -74.002
 -748300.0   -73.939
 -748200.0   -73.876
 -748100.0   -73.813
 -748000.0   -73.750
 -747900.0   -73.763
 -747800.0   -73.776
 -747700.0   -73.789
 -747600.0   -73.802
 -747500.0   -73.815
 -747400.0   -73.828
 -747300.0   -73.841
 -747200.0   -73.854
 -747100.0   -73.867
 -747000.0   -73.880
 -746900.0   -73.606
 -746800.0   -73.332
 -746700.0   -73.058
 -746600.0   -72.784
 -746500.0   -72.510
 -746400.0   -72.236
 -746300.0   -71.962
 -746200.0   -71.688
 -746100.0   -71.414
 -746000.0   -71.140
 -745900.0   -71.014
 -745800.0   -70.888
 -745700.0   -70.762
 -745600.0   -70.636
 -745500.0   -70.510
 -745400.0   -70.384
 -745300.0   -70.258
 -745200.0   -70.132
 -745100.0   -70.006
 -745000.0   -69.880
 -744900.0   -69.625
 -744800.0   -69.370
 -744700.0   -69.115
 -744600.0   -68.860
 -744500.0   -68.605
